threshold,step,seed,pcc,rmse
12.0,1.0,11,0.8704300959666431,1.1770144203918795
12.0,1.0,12,0.8638074094684343,1.1974806716508246
12.0,1.0,13,0.8676141415530025,1.183689106313031
12.0,1.0,14,0.8693049940983227,1.1796998761340316
12.0,1.0,15,0.8664588350070617,1.1853515332009077
12.0,1.0,16,0.8656730574166068,1.1902507387551275
12.0,1.0,17,0.8695378041473908,1.1816246576428748
12.0,1.0,18,0.8706143297242406,1.1752884070559158
12.0,1.0,19,0.8686757125620848,1.1799334336774188
12.0,1.0,20,0.866652849466419,1.184423125694405
12.0,1.0,21,0.8695239377438624,1.1811668728584883
12.0,1.0,22,0.8658490547724619,1.1912912815242085
12.0,1.0,23,0.8639130941822954,1.1972366834214332
12.0,1.0,24,0.8654515348992398,1.190878907532566
12.0,1.0,25,0.8667961920912787,1.1864987750029155
12.0,1.0,26,0.8662099188988086,1.1898343511631728
12.0,1.0,27,0.8659118285796092,1.1870317133715649
12.0,1.0,28,0.8660632376811626,1.1908069877000869
12.0,1.0,29,0.8679889381361228,1.1807609126351593
12.0,1.0,30,0.8646341076411066,1.195211711712907
12.0,1.0,31,0.869132328790831,1.1803174876225553
12.0,1.0,32,0.8678462469385964,1.1852280918335125
12.0,1.0,33,0.8672256224214854,1.1841638439002988
12.0,1.0,34,0.8685681570116169,1.180854424708907
12.0,1.0,35,0.8675610916308533,1.1839324467482497
12.0,1.0,36,0.8658182299614543,1.1908948410241968
12.0,1.0,37,0.866672109029451,1.1861861378581402
12.0,1.0,38,0.868615954992222,1.1804672306235118
12.0,1.0,39,0.8693116583412177,1.1825374071566803
12.0,1.0,40,0.8689375956590858,1.1800278214201187
12.0,1.0,41,0.8663982691202656,1.185547237695268
12.0,1.0,42,0.8664552577954111,1.1913614506397776
12.0,1.0,43,0.8657613052524153,1.1900098860958053
12.0,1.0,44,0.8676482416216618,1.1847459518366084
12.0,1.0,45,0.869114119484365,1.1819114029756426
12.0,1.0,46,0.8688255537021808,1.1818481518615727
12.0,1.0,47,0.8632404653810223,1.1976718444082066
12.0,1.0,48,0.8631043042799271,1.1961497053846721
12.0,1.0,49,0.8676574718860294,1.1900318928884508
12.0,1.0,50,0.8676802057052911,1.185219687844234
12.0,1.0,51,0.8652965661617308,1.1924993658275354
12.0,1.0,52,0.867645083163941,1.182651651956993
12.0,1.0,53,0.8683414157028204,1.1804175440251734
12.0,1.0,54,0.8637692460601084,1.1942908155253076
12.0,1.0,55,0.8664289992037824,1.1860796782007546
12.0,1.0,56,0.8660236383651769,1.1900129056022728
12.0,1.0,57,0.867607092207233,1.1821913177881676
12.0,1.0,58,0.8649303373826562,1.192183762809
12.0,1.0,59,0.8680590775562679,1.1836809059362872
12.0,1.0,60,0.8643090070865249,1.1916837089154972
12.0,1.0,61,0.8673194822711134,1.185001825222839
12.0,1.0,62,0.8675803323684752,1.1824766722766171
12.0,1.0,63,0.8679534176579292,1.1850451963126025
12.0,1.0,64,0.8665581909445947,1.18903876010165
12.0,1.0,65,0.8676896306297119,1.1818772983988375
12.0,1.0,66,0.8674660255547338,1.1852989707341217
12.0,1.0,67,0.8659213422772497,1.187289508243337
12.0,1.0,68,0.8669558334721639,1.1864444888681656
12.0,1.0,69,0.8674393807297621,1.1842231240031384
12.0,1.0,70,0.8674215384517253,1.1825959072470196
12.0,1.0,71,0.8657455117567475,1.1906761560017685
12.0,1.0,72,0.8638973025282382,1.194090954310604
12.0,1.0,73,0.8677138651149479,1.1861920154312384
12.0,1.0,74,0.8675694423231958,1.185582635917294
12.0,1.0,75,0.8692612573912073,1.1790277768318502
12.0,1.0,76,0.8662276003063898,1.1885221954317606
12.0,1.0,77,0.8724620476393834,1.170895397791819
12.0,1.0,78,0.8672503729362316,1.1850497475204065
12.0,1.0,79,0.8682310139696066,1.1869740027321705
12.0,1.0,80,0.8679671230106922,1.1850869873605285
12.0,1.0,81,0.8686140490757545,1.181393453438584
12.0,1.0,82,0.8667770679885568,1.1864079820877418
12.0,1.0,83,0.868298133668382,1.1840393131938334
12.0,1.0,84,0.8663827914673058,1.186697326844092
12.0,1.0,85,0.8682867449816639,1.1822439104994051
12.0,1.0,86,0.8676146150820085,1.183714905305741
12.0,1.0,87,0.8686970230709106,1.181872045167289
12.0,1.0,88,0.8679857597165112,1.1840938304589
12.0,1.0,89,0.8670413434287376,1.1843160461940805
12.0,1.0,90,0.8696502178501381,1.1790940113760637
12.0,1.0,91,0.8681990832390171,1.18417220406646
12.0,1.0,92,0.868973418659222,1.1815371488854627
12.0,1.0,93,0.8672463658319728,1.1866485233549435
12.0,1.0,94,0.8697419476575747,1.1782031284358847
12.0,1.0,95,0.8685407423329846,1.1823127929113528
12.0,1.0,96,0.865507596257805,1.189433775810739
12.0,1.0,97,0.8685693017633132,1.1822815595094658
12.0,1.0,98,0.8661681307739085,1.190727742129294
12.0,1.0,99,0.8657050907785778,1.1876416188776984
12.0,2.0,0,0.8655133999686893,1.1800547927721634
12.0,2.0,1,0.86039721291278,1.1897480589845544
12.0,2.0,2,0.8615283417424193,1.187038614292748
12.0,2.0,3,0.8658533570277169,1.178099665533048
12.0,2.0,4,0.861194870874637,1.1899390890538466
12.0,2.0,5,0.8646020445507779,1.1809375210796371
12.0,2.0,6,0.8655642616723379,1.177542532813398
12.0,2.0,7,0.8634847899009098,1.181546455938692
12.0,2.0,8,0.8675035969989227,1.1719290774372801
12.0,2.0,9,0.8640750908844713,1.1823311438095898
12.0,2.0,10,0.8626668436832224,1.1836539737379996
12.0,2.0,11,0.8657043202575463,1.1784140586329863
12.0,2.0,12,0.8634061162890653,1.183717272087663
12.0,2.0,13,0.8654514990496058,1.1781957498689115
12.0,2.0,14,0.8652408903983155,1.1798026885471296
12.0,2.0,15,0.8635091226492323,1.1840526657796644
12.0,2.0,16,0.8660101846797746,1.1776848709821466
12.0,2.0,17,0.8647527662724714,1.1798096174586865
12.0,2.0,18,0.8623278740358598,1.186557910092992
12.0,2.0,19,0.8643149008181276,1.1804418594762842
12.0,2.0,20,0.8633723604824355,1.1830035482962913
12.0,2.0,21,0.8661972413848728,1.1722503414560423
12.0,2.0,22,0.8614594793768334,1.1888883350091894
12.0,2.0,23,0.8658226767818457,1.1755331973194734
12.0,2.0,24,0.8645937354388514,1.180517240351937
12.0,2.0,25,0.8643408173828239,1.1792923164168085
12.0,2.0,26,0.8619963968757294,1.1874611978688236
12.0,2.0,27,0.8629412567879334,1.184205549520938
12.0,2.0,28,0.86517973170426,1.1750380194489891
12.0,2.0,29,0.867243527904072,1.1746472385032782
12.0,2.0,30,0.8669775273143729,1.1737403542780094
12.0,2.0,31,0.86788441197304,1.1683987968976823
12.0,2.0,32,0.8666827555581048,1.1761023338976384
12.0,2.0,33,0.8646084810878105,1.1796474833496482
12.0,2.0,34,0.8680095240858567,1.1670777353539867
12.0,2.0,35,0.8637982915561907,1.182264037151044
12.0,2.0,36,0.8632116545348173,1.1849395307197752
12.0,2.0,37,0.8651235920596706,1.177806350781013
12.0,2.0,38,0.8618749137677204,1.187261076534823
12.0,2.0,39,0.8647117341630943,1.182616316826681
12.0,2.0,40,0.8631286532831347,1.1827501009103647
12.0,2.0,41,0.865955102616564,1.176669321674305
12.0,2.0,42,0.8661669449157654,1.1725760522607465
12.0,2.0,43,0.8617949577345421,1.1889421914426381
12.0,2.0,44,0.8645884360106504,1.180641301892957
12.0,2.0,45,0.8643533563409959,1.1785892010312504
12.0,2.0,46,0.8642871168009808,1.1804011427768
12.0,2.0,47,0.8619388619908127,1.188448716878629
12.0,2.0,48,0.8629467970722479,1.1829679409052434
12.0,2.0,49,0.8648292068570218,1.1768409618014122
12.0,2.0,50,0.8669001137465747,1.1740013142739338
12.0,2.0,51,0.8649526757836661,1.1834050974415864
12.0,2.0,52,0.8624298424510811,1.186095238646047
12.0,2.0,53,0.8676689217707532,1.171234504210248
12.0,2.0,54,0.8663676139757743,1.175481962146624
12.0,2.0,55,0.8673544561494207,1.1693089622165262
12.0,2.0,56,0.8672743012273979,1.1738372306334075
12.0,2.0,57,0.8662176662212189,1.1783252404807008
12.0,2.0,58,0.862337919263128,1.1881011295791093
12.0,2.0,59,0.8663895716537803,1.1710099292273384
12.0,2.0,60,0.8644576093513524,1.1799033567409107
12.0,2.0,61,0.8606030318053823,1.1939558634508323
12.0,2.0,62,0.862606051012636,1.1848534229584935
12.0,2.0,63,0.865069319446996,1.1775587158551055
12.0,2.0,64,0.8685906702190639,1.1673065326925736
12.0,2.0,65,0.8648545370968278,1.1800418411154305
12.0,2.0,66,0.8672439010836765,1.1743305094004648
12.0,2.0,67,0.8643106191857317,1.1811807205848948
12.0,2.0,68,0.8655089873617967,1.1755295723454273
12.0,2.0,69,0.8653630341574307,1.175813662272055
12.0,2.0,70,0.8638796854675871,1.1812210736409727
12.0,2.0,71,0.8640879863094448,1.1867716143572398
12.0,2.0,72,0.8652828356696319,1.177107183459123
12.0,2.0,73,0.8648677751184933,1.1772509772428377
12.0,2.0,74,0.8686298235353429,1.168589336335061
12.0,2.0,75,0.8638999970027083,1.180716156236033
12.0,2.0,76,0.8642891702057928,1.1820930118174746
12.0,2.0,77,0.8642485548184037,1.183181207794085
12.0,2.0,78,0.8638580445230775,1.1823262691051577
12.0,2.0,79,0.8630401308860217,1.1835223990740387
12.0,2.0,80,0.8659060064404244,1.1757439454998506
12.0,2.0,81,0.860713984491031,1.1884999430464582
12.0,2.0,82,0.8629223572034084,1.1843979898140409
12.0,2.0,83,0.8628692822385237,1.1823241709855565
12.0,2.0,84,0.8652639698290815,1.1762890031794435
12.0,2.0,85,0.8651995940074056,1.1786152716570368
12.0,2.0,86,0.8696208989053015,1.1654240923100752
12.0,2.0,87,0.8655274953032697,1.1758054518822205
12.0,2.0,88,0.8640713407689192,1.180701886098937
12.0,2.0,89,0.8652764000470169,1.1731874052876876
12.0,2.0,90,0.8657532128961707,1.1774875730388479
12.0,2.0,91,0.8651546669877468,1.177651384143416
12.0,2.0,92,0.8654276110937852,1.1756682005045946
12.0,2.0,93,0.8657211600967908,1.1758361880420092
12.0,2.0,94,0.8677802021086632,1.1709039018651963
12.0,2.0,95,0.865457396280336,1.1781197440970081
12.0,2.0,96,0.8645711228549927,1.180783405431129
12.0,2.0,97,0.8631515849767007,1.1834337172050975
12.0,2.0,98,0.8632954197636837,1.184247395872388
12.0,2.0,99,0.8624151490123347,1.1870370412288567
